Hour,Visibility (10m)_sqrt,Dew point temperature(°C),Solar Radiation (MJ/m2)_log,Rainfall(mm)_log,Snowfall (cm)_log,Seasons,Holiday,Functioning Day,month,day
10,11.224972160321824,-20.9,0.47000362924573563,0.0,0.0,Winter,No Holiday,Yes,December,13
11,13.96424004376894,-20.9,0.6729444732424258,0.0,0.0,Winter,No Holiday,Yes,December,13
12,7.483314773547883,-21.2,0.7747271675523681,0.0,0.0,Winter,No Holiday,Yes,December,13
13,10.677078252031311,-21.4,0.8020015854720274,0.0,0.0,Winter,No Holiday,Yes,December,13
14,10.862780491200215,-20.8,0.7514160886839212,0.0,0.0,Winter,No Holiday,Yes,December,13
15,10.677078252031311,-21.5,0.6365768290715511,0.0,0.0,Winter,No Holiday,Yes,December,13
16,1.0,-21.1,0.44468582126144574,0.0,0.0,Winter,No Holiday,Yes,December,13
17,1.0,-20.8,0.16551443847757333,0.0,0.0,Winter,No Holiday,Yes,December,13
18,1.0,-20.2,0.0,0.0,0.0,Winter,No Holiday,Yes,December,13
19,1.0,-20.9,0.0,0.0,0.0,Winter,No Holiday,Yes,December,13
20,1.0,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes,December,13
21,1.0,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes,December,13
22,1.0,-20.3,0.0,0.0,0.0,Winter,No Holiday,Yes,December,13
23,4.795831523312719,-19.2,0.0,0.0,0.0,Winter,No Holiday,Yes,December,13
0,6.928203230275509,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes,December,14
1,1.0,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes,December,14
2,9.899494936611665,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes,December,14
3,18.708286933869708,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes,December,14
4,16.822603841260722,-19.4,0.0,0.0,0.0,Winter,No Holiday,Yes,December,14
5,18.788294228055936,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes,December,14
6,21.447610589527216,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes,December,14
7,24.779023386727733,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes,December,14
8,23.853720883753127,-17.9,0.009950330853168092,0.0,0.0,Winter,No Holiday,Yes,December,14
9,17.916472867168917,-19.4,0.12221763272424911,0.0,0.0,Winter,No Holiday,Yes,December,14
10,21.118712081942874,-18.1,0.30010459245033816,0.0,0.0,Winter,No Holiday,Yes,December,14
11,20.346989949375804,-18.1,0.41871033485818504,0.0,0.0,Winter,No Holiday,Yes,December,14
12,15.264337522473747,-18.3,0.47000362924573563,0.0,0.0,Winter,No Holiday,Yes,December,14
13,13.19090595827292,-18.1,0.41871033485818504,0.0,0.0,Winter,No Holiday,Yes,December,14
14,12.0,-18.7,0.5007752879124892,0.0,0.0,Winter,No Holiday,Yes,December,14
15,18.275666882497067,-18.1,0.3920420877760237,0.0,0.0,Winter,No Holiday,Yes,December,14
16,11.090536506409418,-18.4,0.30010459245033816,0.0,0.0,Winter,No Holiday,Yes,December,14
17,16.673332000533065,-17.7,0.08617769624105241,0.0,0.0,Winter,No Holiday,Yes,December,14
18,24.228082879171435,-16.7,0.0,0.0,0.0,Winter,No Holiday,Yes,December,14
19,28.0178514522438,-15.8,0.0,0.0,0.0,Winter,No Holiday,Yes,December,14
20,24.576411454889016,-15.4,0.0,0.0,0.0,Winter,No Holiday,Yes,December,14
21,25.495097567963924,-14.9,0.0,0.0,0.0,Winter,No Holiday,Yes,December,14
22,25.13961017995307,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes,December,14
23,26.664583251946766,-13.6,0.0,0.0,0.0,Winter,No Holiday,Yes,December,14
0,27.184554438136374,-13.7,0.0,0.0,0.0,Winter,No Holiday,Yes,December,15
1,29.206163733020468,-13.4,0.0,0.0,0.0,Winter,No Holiday,Yes,December,15
2,30.199337741083,-13.6,0.0,0.0,0.0,Winter,No Holiday,Yes,December,15
3,29.832867780352597,-14.2,0.0,0.0,0.0,Winter,No Holiday,Yes,December,15
4,30.708305065568176,-13.7,0.0,0.0,0.0,Winter,No Holiday,Yes,December,15
5,31.811947441173732,-13.1,0.0,0.0,0.0,Winter,No Holiday,Yes,December,15
6,33.090784215548595,-13.0,0.0,0.0,0.0,Winter,No Holiday,Yes,December,15
7,33.704599092705436,-12.8,0.0,0.0,0.0,Winter,No Holiday,Yes,December,15
8,34.785054261852174,-12.2,0.0,0.0,0.0,Winter,No Holiday,Yes,December,15
9,36.193922141707716,-12.4,0.08617769624105241,0.0,0.0,Winter,No Holiday,Yes,December,15
10,36.78314831549904,-12.9,0.29266961396282004,0.0,0.0,Winter,No Holiday,Yes,December,15
11,34.52535300326414,-12.9,0.35065687161316933,0.0,0.0,Winter,No Holiday,Yes,December,15
12,33.25657829663178,-13.3,0.29266961396282004,0.0,0.0,Winter,No Holiday,Yes,December,15
13,33.66006535941367,-13.4,0.27763173659827955,0.0,0.0,Winter,No Holiday,Yes,December,15
14,34.27827300200522,-12.9,0.30010459245033816,0.0,0.0,Winter,No Holiday,Yes,December,15
15,32.48076353782343,-13.5,0.35065687161316933,0.0,0.0,Winter,No Holiday,Yes,December,15
16,31.73326330524486,-12.9,0.12221763272424911,0.0,0.0,Winter,No Holiday,Yes,December,15
17,31.38470965295043,-12.5,0.0,0.0,0.0,Winter,No Holiday,Yes,December,15
18,22.715633383201094,-11.0,0.0,0.0,0.0,Winter,No Holiday,Yes,December,15
19,21.236760581595302,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes,December,15
20,29.79932885150268,-10.5,0.0,0.0,0.0,Winter,No Holiday,Yes,December,15
21,26.795522013948524,-9.3,0.0,0.0,0.0,Winter,No Holiday,Yes,December,15
22,33.63034344160047,-9.5,0.0,0.0,0.0,Winter,No Holiday,Yes,December,15
23,34.77067730142742,-8.0,0.0,0.0,0.0,Winter,No Holiday,Yes,December,15
0,34.84250278036869,-6.7,0.0,0.0,0.0,Winter,No Holiday,Yes,December,16
1,37.66961640367472,-7.0,0.0,0.0,0.0,Winter,No Holiday,Yes,December,16
2,37.86819245752297,-8.2,0.0,0.0,0.0,Winter,No Holiday,Yes,December,16
3,36.742346141747674,-8.9,0.0,0.0,0.0,Winter,No Holiday,Yes,December,16
4,36.0416425818802,-9.6,0.0,0.0,0.0,Winter,No Holiday,Yes,December,16
5,36.59234892706397,-9.8,0.0,0.0,0.0,Winter,No Holiday,Yes,December,16
6,35.156791662493895,-10.8,0.0,0.0,0.0,Winter,No Holiday,Yes,December,16
7,32.0,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes,December,16
8,29.816103031751148,-13.3,0.0,0.0,0.0,Winter,No Holiday,Yes,December,16
9,16.64331697709324,-16.6,0.16551443847757333,0.0,0.0,Winter,No Holiday,Yes,December,16
10,10.392304845413264,-17.0,0.41871033485818504,0.0,0.0,Winter,No Holiday,Yes,December,16
11,3.1622776601683795,-20.1,0.6205764877251098,0.0,0.0,Winter,No Holiday,Yes,December,16
12,1.7320508075688772,-19.9,0.7323678937132266,0.0,0.0,Winter,No Holiday,Yes,December,16
13,4.58257569495584,-21.8,0.7514160886839212,0.0,0.0,Winter,No Holiday,Yes,December,16
14,5.916079783099616,-22.1,0.7275486072772779,0.0,0.0,Winter,No Holiday,Yes,December,16
15,1.0,-22.0,0.6205764877251098,0.0,0.0,Winter,No Holiday,Yes,December,16
16,1.0,-21.0,0.43178241642553783,0.0,0.0,Winter,No Holiday,Yes,December,16
17,1.0,-21.2,0.1570037488096647,0.0,0.0,Winter,No Holiday,Yes,December,16
18,1.0,-21.0,0.0,0.0,0.0,Winter,No Holiday,Yes,December,16
19,1.0,-20.0,0.0,0.0,0.0,Winter,No Holiday,Yes,December,16
20,1.0,-18.9,0.0,0.0,0.0,Winter,No Holiday,Yes,December,16
21,1.0,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes,December,16
22,1.0,-18.6,0.0,0.0,0.0,Winter,No Holiday,Yes,December,16
23,1.0,-18.9,0.0,0.0,0.0,Winter,No Holiday,Yes,December,16
0,1.0,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes,December,17
1,1.0,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes,December,17
2,1.0,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes,December,17
3,1.0,-20.1,0.0,0.0,0.0,Winter,No Holiday,Yes,December,17
4,1.0,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes,December,17
5,1.0,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes,December,17
6,1.0,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes,December,17
7,1.0,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes,December,17
8,1.0,-20.8,0.0,0.0,0.0,Winter,No Holiday,Yes,December,17
9,7.14142842854285,-22.1,0.17395330712343798,0.0,0.0,Winter,No Holiday,Yes,December,17
10,2.0,-22.6,0.4574248470388755,0.0,0.0,Winter,No Holiday,Yes,December,17
11,8.660254037844387,-22.2,0.6312717768418578,0.0,0.0,Winter,No Holiday,Yes,December,17
12,5.916079783099616,-21.9,0.7323678937132266,0.0,0.0,Winter,No Holiday,Yes,December,17
13,3.4641016151377544,-21.6,0.7608058290337599,0.0,0.0,Winter,No Holiday,Yes,December,17
14,8.246211251235321,-20.0,0.7275486072772779,0.0,0.0,Winter,No Holiday,Yes,December,17
15,1.0,-18.5,0.6151856390902335,0.0,0.0,Winter,No Holiday,Yes,December,17
16,1.0,-17.5,0.43178241642553783,0.0,0.0,Winter,No Holiday,Yes,December,17
17,1.0,-17.0,0.1570037488096647,0.0,0.0,Winter,No Holiday,Yes,December,17
18,1.0,-17.2,0.009950330853168092,0.0,0.0,Winter,No Holiday,Yes,December,17
19,1.0,-17.3,0.0,0.0,0.0,Winter,No Holiday,Yes,December,17
20,1.0,-16.8,0.0,0.0,0.0,Winter,No Holiday,Yes,December,17
21,1.0,-16.4,0.0,0.0,0.0,Winter,No Holiday,Yes,December,17
22,3.3166247903554,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes,December,17
23,1.0,-14.8,0.0,0.0,0.0,Winter,No Holiday,Yes,December,17
0,1.0,-14.6,0.0,0.0,0.0,Winter,No Holiday,Yes,December,18
1,18.35755975068582,-14.6,0.0,0.0,0.0,Winter,No Holiday,Yes,December,18
2,31.796226191169293,-10.5,0.0,0.0,0.1823215567939546,Winter,No Holiday,Yes,December,18
3,35.12833614050059,-8.8,0.0,0.26236426446749106,0.4054651081081644,Winter,No Holiday,Yes,December,18
4,41.60528812542944,-8.1,0.0,0.0,0.5306282510621704,Winter,No Holiday,Yes,December,18
5,32.83291031876401,-8.0,0.0,0.0,0.5877866649021191,Winter,No Holiday,Yes,December,18
6,41.593268686170845,-7.3,0.0,0.3364722366212129,0.8329091229351039,Winter,No Holiday,Yes,December,18
7,42.60281680828159,-7.1,0.0,0.0,1.0296194171811581,Winter,No Holiday,Yes,December,18
8,38.63935817272331,-6.5,0.0,0.0,1.0986122886681098,Winter,No Holiday,Yes,December,18
9,44.06812907306141,-5.8,0.0,0.9555114450274363,1.6094379124341003,Winter,No Holiday,Yes,December,18
10,38.2099463490856,-5.5,0.02955880224154443,0.0,1.7578579175523736,Winter,No Holiday,Yes,December,18
11,41.92851058647326,-5.0,0.058268908123975824,0.0,1.7578579175523736,Winter,No Holiday,Yes,December,18
12,40.620192023179804,-4.3,0.08617769624105241,0.7419373447293773,1.8082887711792655,Winter,No Holiday,Yes,December,18
13,40.84115571332428,-3.2,0.08617769624105241,0.0,1.791759469228055,Winter,No Holiday,Yes,December,18
14,40.45985664828782,-3.2,0.1570037488096647,0.0,1.6486586255873816,Winter,No Holiday,Yes,December,18
15,39.74921382870358,-2.7,0.47000362924573563,0.0,1.4350845252893227,Winter,No Holiday,Yes,December,18
16,39.88734135035826,-1.9,0.3852624007906449,0.0,1.308332819650179,Winter,No Holiday,Yes,December,18
17,41.036569057366385,-1.9,0.13976194237515863,0.0,1.308332819650179,Winter,No Holiday,Yes,December,18
18,41.52107898405339,-1.7,0.0,0.0,1.308332819650179,Winter,No Holiday,Yes,December,18
19,29.647934160747187,-4.5,0.0,0.0,1.308332819650179,Winter,No Holiday,Yes,December,18
20,28.792360097775937,-2.6,0.0,0.0,1.308332819650179,Winter,No Holiday,Yes,December,18
21,34.20526275297414,-1.5,0.0,0.0,1.2809338454620642,Winter,No Holiday,Yes,December,18
22,38.262252939417984,-1.2,0.0,0.0,1.2809338454620642,Winter,No Holiday,Yes,December,18
23,38.07886552931954,-2.7,0.0,0.0,1.2809338454620642,Winter,No Holiday,Yes,December,18
0,33.46640106136302,-5.2,0.0,0.0,1.2809338454620642,Winter,No Holiday,Yes,December,19
1,31.96873472629156,-6.3,0.0,0.0,1.2809338454620642,Winter,No Holiday,Yes,December,19
2,31.796226191169293,-7.0,0.0,0.0,1.2809338454620642,Winter,No Holiday,Yes,December,19
3,26.19160170741759,-9.9,0.0,0.0,1.2809338454620642,Winter,No Holiday,Yes,December,19
4,26.739483914241877,-9.8,0.0,0.0,1.2809338454620642,Winter,No Holiday,Yes,December,19
5,28.142494558940577,-9.3,0.0,0.0,1.2809338454620642,Winter,No Holiday,Yes,December,19
6,28.844410203711913,-8.9,0.0,0.0,1.2809338454620642,Winter,No Holiday,Yes,December,19
7,25.179356624028344,-10.1,0.0,0.0,1.2809338454620642,Winter,No Holiday,Yes,December,19
8,20.174241001832016,-12.1,0.0,0.0,1.252762968495368,Winter,No Holiday,Yes,December,19
9,13.820274961085254,-14.6,0.16551443847757333,0.0,1.252762968495368,Winter,No Holiday,Yes,December,19
10,13.638181696985855,-15.8,0.45107561936021656,0.0,1.252762968495368,Winter,No Holiday,Yes,December,19
11,16.09347693943108,-16.7,0.6259384308664954,0.0,1.252762968495368,Winter,No Holiday,Yes,December,19
12,14.933184523068078,-17.3,0.7323678937132266,0.0,1.1939224684724346,Winter,No Holiday,Yes,December,19
13,5.5677643628300215,-19.6,0.7747271675523681,0.0,1.1631508098056809,Winter,No Holiday,Yes,December,19
14,5.477225575051661,-20.5,0.7371640659767196,0.0,1.1631508098056809,Winter,No Holiday,Yes,December,19
15,1.0,-18.3,0.6471032420585385,0.0,1.1314021114911006,Winter,No Holiday,Yes,December,19
16,2.8284271247461903,-16.7,0.44468582126144574,0.0,1.0986122886681098,Winter,No Holiday,Yes,December,19
17,1.0,-16.0,0.16551443847757333,0.0,1.0986122886681098,Winter,No Holiday,Yes,December,19
18,1.0,-14.8,0.0,0.0,1.0986122886681098,Winter,No Holiday,Yes,December,19
19,1.0,-13.1,0.0,0.0,1.0986122886681098,Winter,No Holiday,Yes,December,19
20,1.0,-12.5,0.0,0.0,1.0986122886681098,Winter,No Holiday,Yes,December,19
21,1.0,-12.2,0.0,0.0,1.0986122886681098,Winter,No Holiday,Yes,December,19
22,1.0,-12.9,0.0,0.0,1.0986122886681098,Winter,No Holiday,Yes,December,19
23,1.0,-12.9,0.0,0.0,1.0986122886681098,Winter,No Holiday,Yes,December,19
0,18.303005217723125,-12.3,0.0,0.0,1.0986122886681098,Winter,No Holiday,Yes,December,20
1,20.199009876724155,-12.3,0.0,0.0,1.0986122886681098,Winter,No Holiday,Yes,December,20
2,18.947295321496416,-12.6,0.0,0.0,1.0986122886681098,Winter,No Holiday,Yes,December,20
3,21.071307505705477,-12.6,0.0,0.0,1.0986122886681098,Winter,No Holiday,Yes,December,20
4,16.673332000533065,-12.4,0.0,0.0,1.0986122886681098,Winter,No Holiday,Yes,December,20
5,20.85665361461421,-13.3,0.0,0.0,1.0986122886681098,Winter,No Holiday,Yes,December,20
6,16.822603841260722,-13.4,0.0,0.0,1.0986122886681098,Winter,No Holiday,Yes,December,20
7,16.24807680927192,-13.1,0.0,0.0,1.0986122886681098,Winter,No Holiday,Yes,December,20
8,16.217274740226856,-13.2,0.0,0.0,1.0986122886681098,Winter,No Holiday,Yes,December,20
9,15.874507866387544,-12.7,0.08617769624105241,0.0,1.0986122886681098,Winter,No Holiday,Yes,December,20
10,15.811388300841896,-12.8,0.2468600779315258,0.0,1.0986122886681098,Winter,No Holiday,Yes,December,20
11,15.132745950421556,-12.8,0.3364722366212129,0.0,1.0647107369924282,Winter,No Holiday,Yes,December,20
12,16.673332000533065,-12.4,0.4252677354043441,0.0,1.0647107369924282,Winter,No Holiday,Yes,December,20
13,14.966629547095765,-12.3,0.5877866649021191,0.0,0.9932517730102834,Winter,No Holiday,Yes,December,20
14,14.422205101855956,-11.2,0.5364933705145685,0.0,0.9932517730102834,Winter,No Holiday,Yes,December,20
15,12.206555615733702,-10.7,0.34358970439007686,0.0,0.9555114450274363,Winter,No Holiday,Yes,December,20
16,16.703293088490067,-10.1,0.11332868530700327,0.0,0.9555114450274363,Winter,No Holiday,Yes,December,20
17,41.255302689472536,-5.6,0.01980262729617973,0.0,1.1631508098056809,Winter,No Holiday,Yes,December,20
18,36.0416425818802,-4.5,0.0,0.09531017980432493,1.1631508098056809,Winter,No Holiday,Yes,December,20
19,35.35533905932738,-4.3,0.0,0.0,1.1631508098056809,Winter,No Holiday,Yes,December,20
20,36.069377593742864,-3.9,0.0,0.0,1.2237754316221157,Winter,No Holiday,Yes,December,20
21,33.12099032335839,-4.5,0.0,0.09531017980432493,1.2237754316221157,Winter,No Holiday,Yes,December,20
22,32.7414110874898,-4.2,0.0,0.0,1.1939224684724346,Winter,No Holiday,Yes,December,20
23,40.64480286580315,-2.9,0.0,0.0,1.1631508098056809,Winter,No Holiday,Yes,December,20
0,41.737273509418415,-2.7,0.0,0.0,1.1631508098056809,Winter,No Holiday,Yes,December,21
1,41.689327171351664,-3.2,0.0,0.0,1.1631508098056809,Winter,No Holiday,Yes,December,21
2,40.65710270051225,-3.9,0.0,0.0,1.1631508098056809,Winter,No Holiday,Yes,December,21
3,41.38840417314975,-4.4,0.0,0.0,1.1631508098056809,Winter,No Holiday,Yes,December,21
4,41.95235392680606,-4.8,0.0,0.0,1.1631508098056809,Winter,No Holiday,Yes,December,21
5,42.04759208325728,-5.5,0.0,0.0,1.1631508098056809,Winter,No Holiday,Yes,December,21
6,41.65333119931706,-6.0,0.0,0.0,1.1631508098056809,Winter,No Holiday,Yes,December,21
7,41.10960958218893,-6.6,0.0,0.0,1.1631508098056809,Winter,No Holiday,Yes,December,21
8,40.3732584763727,-7.1,0.0,0.0,1.1631508098056809,Winter,No Holiday,Yes,December,21
9,39.21734310225516,-6.9,0.1906203596086497,0.0,1.1631508098056809,Winter,No Holiday,Yes,December,21
10,37.322915213043046,-7.5,0.5128236264286637,0.0,1.1314021114911006,Winter,No Holiday,Yes,December,21
11,38.49675310984031,-7.0,0.5709795465857378,0.0,1.0986122886681098,Winter,No Holiday,Yes,December,21
12,12.884098726725126,-10.3,0.712949807856125,0.0,1.0647107369924282,Winter,No Holiday,Yes,December,21
13,25.534290669607408,-8.5,0.7323678937132266,0.0,1.0296194171811581,Winter,No Holiday,Yes,December,21
14,32.37282811247729,-6.0,0.6729444732424258,0.0,0.9555114450274363,Winter,No Holiday,Yes,December,21
15,29.79932885150268,-6.2,0.5766133643039938,0.0,0.6931471805599453,Winter,No Holiday,Yes,December,21
16,29.816103031751148,-5.1,0.3920420877760237,0.0,0.6418538861723947,Winter,No Holiday,Yes,December,21
17,28.42534080710379,-4.1,0.14842000511827322,0.0,0.5877866649021191,Winter,No Holiday,Yes,December,21
18,29.34280150224242,-4.3,0.0,0.0,0.5877866649021191,Winter,No Holiday,Yes,December,21
19,32.83291031876401,-3.8,0.0,0.0,0.5877866649021191,Winter,No Holiday,Yes,December,21
20,31.796226191169293,-4.2,0.0,0.0,0.5877866649021191,Winter,No Holiday,Yes,December,21
21,30.59411708155671,-4.4,0.0,0.0,0.5877866649021191,Winter,No Holiday,Yes,December,21
22,33.704599092705436,-4.4,0.0,0.0,0.5877866649021191,Winter,No Holiday,Yes,December,21
23,34.351128074635334,-4.6,0.0,0.0,0.5877866649021191,Winter,No Holiday,Yes,December,21
0,34.741905532080416,-4.8,0.0,0.0,0.5877866649021191,Winter,Holiday,Yes,December,22
1,34.88552708502482,-4.7,0.0,0.0,0.5877866649021191,Winter,Holiday,Yes,December,22
2,35.566838487557476,-4.2,0.0,0.0,0.5877866649021191,Winter,Holiday,Yes,December,22
3,34.813790371058424,-4.3,0.0,0.0,0.5306282510621704,Winter,Holiday,Yes,December,22
4,35.22782990761707,-4.0,0.0,0.0,0.5306282510621704,Winter,Holiday,Yes,December,22
5,33.481338085566414,-4.4,0.0,0.0,0.5306282510621704,Winter,Holiday,Yes,December,22
6,33.25657829663178,-4.7,0.0,0.0,0.5306282510621704,Winter,Holiday,Yes,December,22
7,32.89376840679705,-4.7,0.0,0.0,0.5306282510621704,Winter,Holiday,Yes,December,22
8,33.12099032335839,-5.4,0.0,0.0,0.5306282510621704,Winter,Holiday,Yes,December,22
9,33.2264954516723,-5.1,0.02955880224154443,0.0,0.47000362924573563,Winter,Holiday,Yes,December,22
10,33.2264954516723,-4.6,0.22314355131420976,0.0,0.4054651081081644,Winter,Holiday,Yes,December,22
11,34.597687784012386,-4.6,0.4885800148186709,0.0,0.0,Winter,Holiday,Yes,December,22
12,34.132096331752024,-3.5,0.5364933705145685,0.0,0.0,Winter,Holiday,Yes,December,22
13,34.36568055487916,-2.9,0.506817602368452,0.0,0.0,Winter,Holiday,Yes,December,22
14,34.95711658589707,-2.4,0.3920420877760237,0.0,0.0,Winter,Holiday,Yes,December,22
15,34.64101615137755,-1.9,0.3220834991691132,0.0,0.0,Winter,Holiday,Yes,December,22
16,35.62302626111375,-1.6,0.17395330712343798,0.0,0.0,Winter,Holiday,Yes,December,22
17,36.193922141707716,-1.5,0.0769610411361284,0.0,0.0,Winter,Holiday,Yes,December,22
18,36.38681079732051,-1.5,0.0,0.0,0.0,Winter,Holiday,Yes,December,22
19,36.193922141707716,-1.0,0.0,0.0,0.0,Winter,Holiday,Yes,December,22
20,34.95711658589707,0.2,0.0,0.0,0.0,Winter,Holiday,Yes,December,22
21,35.185224171518364,1.0,0.0,0.0,0.0,Winter,Holiday,Yes,December,22
22,34.56877203488721,1.0,0.0,0.0,0.0,Winter,Holiday,Yes,December,22
23,34.19064199455752,1.5,0.0,0.0,0.0,Winter,Holiday,Yes,December,22
0,34.828149534535996,1.7,0.0,0.0,0.0,Winter,No Holiday,Yes,December,23
1,35.98610843089316,1.6,0.0,0.0,0.0,Winter,No Holiday,Yes,December,23
2,36.87817782917155,1.6,0.0,0.0,0.0,Winter,No Holiday,Yes,December,23
3,37.656340767525464,1.6,0.0,0.0,0.0,Winter,No Holiday,Yes,December,23
4,38.66522985836241,1.9,0.0,0.0,0.0,Winter,No Holiday,Yes,December,23
5,39.698866482558415,2.0,0.0,0.0,0.0,Winter,No Holiday,Yes,December,23
6,40.32369030731191,2.1,0.0,0.0,0.0,Winter,No Holiday,Yes,December,23
7,40.82891132518721,2.2,0.0,0.0,0.0,Winter,No Holiday,Yes,December,23
8,41.27953488110059,2.4,0.0,0.0,0.0,Winter,No Holiday,Yes,December,23
9,42.13074886588179,2.7,0.02955880224154443,0.0,0.0,Winter,No Holiday,Yes,December,23
10,42.261093218230876,2.5,0.12221763272424911,0.0,0.0,Winter,No Holiday,Yes,December,23
11,42.532340636273474,2.6,0.16551443847757333,0.0,0.0,Winter,No Holiday,Yes,December,23
12,41.892720131306824,2.2,0.4946962418361071,0.0,0.0,Winter,No Holiday,Yes,December,23
13,41.8568990729127,2.1,0.4574248470388755,0.0,0.0,Winter,No Holiday,Yes,December,23
14,41.689327171351664,1.9,0.5423242908253617,0.0,0.0,Winter,No Holiday,Yes,December,23
15,41.617304093369626,2.1,0.45107561936021656,0.0,0.0,Winter,No Holiday,Yes,December,23
16,41.47288270665544,1.7,0.27763173659827955,0.0,0.0,Winter,No Holiday,Yes,December,23
17,41.677331968349414,1.9,0.10436001532424286,0.0,0.0,Winter,No Holiday,Yes,December,23
18,42.09513035969837,2.0,0.0,0.0,0.0,Winter,No Holiday,Yes,December,23
19,42.21374183841087,2.0,0.0,0.0,0.0,Winter,No Holiday,Yes,December,23
20,42.17819341792628,1.7,0.0,0.0,0.0,Winter,No Holiday,Yes,December,23
21,42.2965719651132,1.8,0.0,0.0,0.0,Winter,No Holiday,Yes,December,23
22,42.43819034784589,1.9,0.0,0.0,0.0,Winter,No Holiday,Yes,December,23
23,42.61455150532503,2.3,0.0,0.0,0.0,Winter,No Holiday,Yes,December,23
0,42.485291572496,2.0,0.0,0.0,0.0,Winter,Holiday,Yes,December,24
1,42.473521163190604,2.0,0.0,0.0,0.0,Winter,Holiday,Yes,December,24
2,42.555845661906424,2.2,0.0,0.0,0.0,Winter,Holiday,Yes,December,24
3,42.555845661906424,2.3,0.0,0.0,0.0,Winter,Holiday,Yes,December,24
4,42.567593307585526,2.3,0.0,0.0,0.0,Winter,Holiday,Yes,December,24
5,42.61455150532503,2.2,0.0,0.0,0.0,Winter,Holiday,Yes,December,24
6,42.91852746774987,2.4,0.0,0.09531017980432493,0.0,Winter,Holiday,Yes,December,24
7,43.60045871318328,3.0,0.0,0.0,0.0,Winter,Holiday,Yes,December,24
8,43.657759905886145,3.2,0.0,0.0,0.0,Winter,Holiday,Yes,December,24
9,43.71498598878879,3.7,0.0,2.0014800002101243,0.0,Winter,Holiday,Yes,December,24
10,43.749285708454714,4.2,0.03922071315328133,0.0,0.0,Winter,Holiday,Yes,December,24
11,42.95346318982906,3.8,0.04879016416943204,0.0,0.0,Winter,Holiday,Yes,December,24
12,39.96248240537617,2.7,0.06765864847381486,2.3513752571634776,0.0,Winter,Holiday,Yes,December,24
13,35.45419580247167,2.2,0.13976194237515863,0.0,0.0,Winter,Holiday,Yes,December,24
14,37.94733192202055,1.8,0.17395330712343798,0.0,0.0,Winter,Holiday,Yes,December,24
15,40.26164427839479,1.4,0.0769610411361284,1.5040773967762742,0.0,Winter,Holiday,Yes,December,24
16,41.60528812542944,0.9,0.06765864847381486,0.0,0.0,Winter,Holiday,Yes,December,24
17,37.36308338453881,0.0,0.03922071315328133,0.0,0.0,Winter,Holiday,Yes,December,24
18,36.08323710533743,-0.8,0.009950330853168092,0.4054651081081644,0.0,Winter,Holiday,Yes,December,24
